#  filter_id=-24  npoints=1155   nu_min=0.4081632653E+04    dnu=0.3677146534E+00
   0.946558E+00   0.948681E+00   0.950814E+00   0.952515E+00   0.954301E+00
   0.956292E+00   0.958106E+00   0.960071E+00   0.962417E+00   0.963877E+00
   0.965778E+00   0.967521E+00   0.969081E+00   0.970564E+00   0.971978E+00
   0.973990E+00   0.975430E+00   0.976982E+00   0.978474E+00   0.979909E+00
   0.981050E+00   0.982568E+00   0.983998E+00   0.985157E+00   0.986244E+00
   0.987385E+00   0.988401E+00   0.989497E+00   0.990545E+00   0.991652E+00
   0.992414E+00   0.992808E+00   0.994075E+00   0.994447E+00   0.995453E+00
   0.995702E+00   0.996441E+00   0.997296E+00   0.997880E+00   0.998411E+00
   0.998232E+00   0.998657E+00   0.999142E+00   0.999364E+00   0.999359E+00
   0.999385E+00   0.999757E+00   0.999882E+00   0.999840E+00   0.999799E+00
   0.999313E+00   0.999125E+00   0.998831E+00   0.998389E+00   0.998026E+00
   0.997429E+00   0.997255E+00   0.996526E+00   0.995798E+00   0.995252E+00
   0.994760E+00   0.993834E+00   0.992673E+00   0.992222E+00   0.991012E+00
   0.990243E+00   0.989396E+00   0.988236E+00   0.986975E+00   0.985958E+00
   0.985139E+00   0.983710E+00   0.982351E+00   0.981093E+00   0.979926E+00
   0.978481E+00   0.976865E+00   0.975852E+00   0.974039E+00   0.972928E+00
   0.970948E+00   0.969613E+00   0.967971E+00   0.966232E+00   0.964801E+00
   0.963180E+00   0.961466E+00   0.959384E+00   0.958344E+00   0.956188E+00
   0.954379E+00   0.952811E+00   0.950921E+00   0.949011E+00   0.947287E+00
   0.945432E+00   0.943426E+00   0.941196E+00   0.939334E+00   0.937222E+00
   0.935314E+00   0.933344E+00   0.931661E+00   0.929941E+00   0.928123E+00
   0.925677E+00   0.923995E+00   0.921944E+00   0.920069E+00   0.918102E+00
   0.916076E+00   0.914164E+00   0.912205E+00   0.910267E+00   0.908597E+00
   0.906386E+00   0.904707E+00   0.902760E+00   0.900609E+00   0.898866E+00
   0.897042E+00   0.895428E+00   0.893234E+00   0.891334E+00   0.889598E+00
   0.887845E+00   0.886139E+00   0.884392E+00   0.882615E+00   0.880712E+00
   0.878885E+00   0.877508E+00   0.876013E+00   0.874345E+00   0.872649E+00
   0.870843E+00   0.869274E+00   0.867942E+00   0.866476E+00   0.864875E+00
   0.863288E+00   0.861828E+00   0.860453E+00   0.859108E+00   0.857957E+00
   0.856752E+00   0.855294E+00   0.853482E+00   0.852435E+00   0.851189E+00
   0.850056E+00   0.849001E+00   0.847793E+00   0.846636E+00   0.845489E+00
   0.844681E+00   0.843133E+00   0.842214E+00   0.841357E+00   0.840900E+00
   0.839342E+00   0.838948E+00   0.837998E+00   0.837162E+00   0.836440E+00
   0.835758E+00   0.834697E+00   0.834073E+00   0.833507E+00   0.832844E+00
   0.832526E+00   0.831938E+00   0.830961E+00   0.830551E+00   0.830187E+00
   0.829780E+00   0.829589E+00   0.828605E+00   0.828665E+00   0.828480E+00
   0.828420E+00   0.828141E+00   0.827407E+00   0.827622E+00   0.827255E+00
   0.827207E+00   0.827404E+00   0.827424E+00   0.827292E+00   0.827106E+00
   0.827117E+00   0.827281E+00   0.827460E+00   0.827874E+00   0.827874E+00
   0.827994E+00   0.828397E+00   0.828740E+00   0.828848E+00   0.829077E+00
   0.829275E+00   0.829976E+00   0.830441E+00   0.830635E+00   0.830887E+00
   0.831414E+00   0.832150E+00   0.832639E+00   0.832884E+00   0.833298E+00
   0.833983E+00   0.834706E+00   0.835437E+00   0.836113E+00   0.836652E+00
   0.837282E+00   0.838128E+00   0.839146E+00   0.839662E+00   0.840198E+00
   0.841023E+00   0.842060E+00   0.842690E+00   0.843681E+00   0.844722E+00
   0.845434E+00   0.846168E+00   0.847142E+00   0.848051E+00   0.849401E+00
   0.850450E+00   0.851348E+00   0.852232E+00   0.852928E+00   0.854180E+00
   0.854916E+00   0.856061E+00   0.857162E+00   0.858186E+00   0.859508E+00
   0.860638E+00   0.861638E+00   0.862806E+00   0.863979E+00   0.864819E+00
   0.866048E+00   0.867131E+00   0.868137E+00   0.869154E+00   0.870383E+00
   0.871724E+00   0.872773E+00   0.873819E+00   0.875164E+00   0.876255E+00
   0.877760E+00   0.879062E+00   0.880339E+00   0.881464E+00   0.882505E+00
   0.883541E+00   0.884597E+00   0.885733E+00   0.886989E+00   0.888063E+00
   0.889345E+00   0.890304E+00   0.891499E+00   0.892814E+00   0.893796E+00
   0.894730E+00   0.895982E+00   0.897078E+00   0.898265E+00   0.898980E+00
   0.900068E+00   0.901117E+00   0.902680E+00   0.903661E+00   0.904873E+00
   0.905460E+00   0.906882E+00   0.907856E+00   0.908832E+00   0.909620E+00
   0.910566E+00   0.911435E+00   0.912292E+00   0.913610E+00   0.914095E+00
   0.915406E+00   0.916040E+00   0.917405E+00   0.918222E+00   0.918904E+00
   0.919586E+00   0.920403E+00   0.921513E+00   0.922582E+00   0.923082E+00
   0.923666E+00   0.924256E+00   0.925233E+00   0.926337E+00   0.927034E+00
   0.927491E+00   0.928266E+00   0.929049E+00   0.929691E+00   0.929928E+00
   0.930902E+00   0.931499E+00   0.932194E+00   0.932682E+00   0.933314E+00
   0.933616E+00   0.934506E+00   0.935009E+00   0.935772E+00   0.936337E+00
   0.936511E+00   0.937157E+00   0.937743E+00   0.938270E+00   0.938701E+00
   0.938890E+00   0.939402E+00   0.939943E+00   0.940350E+00   0.940828E+00
   0.941210E+00   0.941599E+00   0.941799E+00   0.942104E+00   0.942706E+00
   0.942882E+00   0.943127E+00   0.943720E+00   0.944519E+00   0.944564E+00
   0.944833E+00   0.945118E+00   0.945385E+00   0.946013E+00   0.946233E+00
   0.946640E+00   0.947086E+00   0.947269E+00   0.947613E+00   0.947998E+00
   0.948222E+00   0.948689E+00   0.948865E+00   0.948922E+00   0.948930E+00
   0.949522E+00   0.950013E+00   0.949859E+00   0.950408E+00   0.950602E+00
   0.951212E+00   0.951429E+00   0.951440E+00   0.951600E+00   0.951946E+00
   0.952618E+00   0.952822E+00   0.953328E+00   0.953283E+00   0.953575E+00
   0.954244E+00   0.954369E+00   0.954458E+00   0.954870E+00   0.955225E+00
   0.955526E+00   0.955938E+00   0.956435E+00   0.956702E+00   0.956762E+00
   0.957108E+00   0.957537E+00   0.957839E+00   0.958113E+00   0.958402E+00
   0.959068E+00   0.959368E+00   0.959762E+00   0.960110E+00   0.960471E+00
   0.960525E+00   0.961415E+00   0.961483E+00   0.961745E+00   0.962602E+00
   0.962434E+00   0.963145E+00   0.963857E+00   0.963974E+00   0.964385E+00
   0.964665E+00   0.965091E+00   0.965476E+00   0.965774E+00   0.966271E+00
   0.966948E+00   0.967396E+00   0.967866E+00   0.968000E+00   0.968341E+00
   0.968840E+00   0.969502E+00   0.969741E+00   0.970172E+00   0.970862E+00
   0.970917E+00   0.971539E+00   0.971943E+00   0.972662E+00   0.972870E+00
   0.973091E+00   0.973782E+00   0.973840E+00   0.974434E+00   0.974353E+00
   0.974760E+00   0.975483E+00   0.975418E+00   0.975905E+00   0.975905E+00
   0.975410E+00   0.976238E+00   0.976468E+00   0.976795E+00   0.976763E+00
   0.976908E+00   0.977372E+00   0.977361E+00   0.977562E+00   0.977781E+00
   0.977649E+00   0.977657E+00   0.977552E+00   0.977464E+00   0.977827E+00
   0.977744E+00   0.977340E+00   0.977436E+00   0.977222E+00   0.977210E+00
   0.977053E+00   0.976311E+00   0.976033E+00   0.975594E+00   0.975071E+00
   0.974884E+00   0.974419E+00   0.973975E+00   0.973318E+00   0.972722E+00
   0.972674E+00   0.972004E+00   0.971178E+00   0.970531E+00   0.969675E+00
   0.968857E+00   0.968049E+00   0.967163E+00   0.966491E+00   0.965482E+00
   0.964155E+00   0.963305E+00   0.962345E+00   0.961125E+00   0.960097E+00
   0.958846E+00   0.957796E+00   0.956320E+00   0.954829E+00   0.953480E+00
   0.951972E+00   0.950690E+00   0.948958E+00   0.947289E+00   0.946013E+00
   0.944342E+00   0.942478E+00   0.941141E+00   0.939323E+00   0.937715E+00
   0.935737E+00   0.933742E+00   0.931740E+00   0.929704E+00   0.927742E+00
   0.925539E+00   0.923443E+00   0.921078E+00   0.919049E+00   0.917099E+00
   0.914502E+00   0.912867E+00   0.910175E+00   0.907550E+00   0.904801E+00
   0.902725E+00   0.899721E+00   0.898099E+00   0.895191E+00   0.892591E+00
   0.890042E+00   0.887249E+00   0.884431E+00   0.881721E+00   0.879062E+00
   0.876110E+00   0.873023E+00   0.870189E+00   0.867308E+00   0.864451E+00
   0.861395E+00   0.858712E+00   0.855244E+00   0.852334E+00   0.849817E+00
   0.846370E+00   0.842983E+00   0.839334E+00   0.838136E+00   0.833313E+00
   0.830741E+00   0.826877E+00   0.823953E+00   0.821035E+00   0.817959E+00
   0.814585E+00   0.811084E+00   0.808499E+00   0.805584E+00   0.802648E+00
   0.799039E+00   0.795696E+00   0.792922E+00   0.789429E+00   0.786346E+00
   0.783486E+00   0.780479E+00   0.777672E+00   0.774744E+00   0.771410E+00
   0.768608E+00   0.765903E+00   0.762716E+00   0.759870E+00   0.757203E+00
   0.754267E+00   0.751583E+00   0.749070E+00   0.746303E+00   0.743411E+00
   0.741091E+00   0.738577E+00   0.736421E+00   0.733246E+00   0.730964E+00
   0.728459E+00   0.726161E+00   0.723938E+00   0.721452E+00   0.719393E+00
   0.717251E+00   0.715117E+00   0.713171E+00   0.711195E+00   0.709171E+00
   0.707316E+00   0.705565E+00   0.703439E+00   0.702174E+00   0.700162E+00
   0.698705E+00   0.697232E+00   0.695018E+00   0.694054E+00   0.692716E+00
   0.691274E+00   0.689976E+00   0.688739E+00   0.687491E+00   0.686376E+00
   0.685193E+00   0.684134E+00   0.683476E+00   0.682454E+00   0.681458E+00
   0.680583E+00   0.679482E+00   0.679173E+00   0.678562E+00   0.677359E+00
   0.676992E+00   0.676139E+00   0.675837E+00   0.675499E+00   0.675095E+00
   0.674462E+00   0.673916E+00   0.673798E+00   0.673695E+00   0.673255E+00
   0.672664E+00   0.672289E+00   0.671929E+00   0.672022E+00   0.672029E+00
   0.671750E+00   0.671573E+00   0.670901E+00   0.670589E+00   0.670330E+00
   0.669998E+00   0.669559E+00   0.669051E+00   0.668500E+00   0.668086E+00
   0.667884E+00   0.667137E+00   0.666274E+00   0.665341E+00   0.665105E+00
   0.664125E+00   0.663245E+00   0.662435E+00   0.660994E+00   0.659704E+00
   0.658403E+00   0.656765E+00   0.655142E+00   0.653753E+00   0.652203E+00
   0.650276E+00   0.648190E+00   0.645810E+00   0.643734E+00   0.641273E+00
   0.638880E+00   0.635854E+00   0.633441E+00   0.630234E+00   0.627119E+00
   0.623774E+00   0.619875E+00   0.616034E+00   0.612286E+00   0.608199E+00
   0.604027E+00   0.599519E+00   0.595303E+00   0.590628E+00   0.586312E+00
   0.580018E+00   0.575284E+00   0.569788E+00   0.564500E+00   0.558744E+00
   0.552671E+00   0.546650E+00   0.540669E+00   0.534431E+00   0.527486E+00
   0.520204E+00   0.513925E+00   0.506429E+00   0.500332E+00   0.492391E+00
   0.485692E+00   0.478094E+00   0.471056E+00   0.462949E+00   0.454579E+00
   0.446632E+00   0.438815E+00   0.430829E+00   0.422343E+00   0.414040E+00
   0.406567E+00   0.398222E+00   0.390864E+00   0.380296E+00   0.372936E+00
   0.364763E+00   0.356683E+00   0.348013E+00   0.339480E+00   0.331274E+00
   0.323016E+00   0.315020E+00   0.306422E+00   0.297216E+00   0.289686E+00
   0.281330E+00   0.274248E+00   0.265481E+00   0.258257E+00   0.250541E+00
   0.243468E+00   0.235553E+00   0.227260E+00   0.219984E+00   0.212749E+00
   0.205576E+00   0.198356E+00   0.191464E+00   0.185437E+00   0.178967E+00
   0.172898E+00   0.165576E+00   0.159753E+00   0.154007E+00   0.148321E+00
   0.142616E+00   0.136678E+00   0.131530E+00   0.126549E+00   0.121527E+00
   0.116386E+00   0.111414E+00   0.107158E+00   0.102395E+00   0.983647E-01
   0.939595E-01   0.899570E-01   0.863037E-01   0.826707E-01   0.791531E-01
   0.751671E-01   0.718922E-01   0.688282E-01   0.660404E-01   0.627409E-01
   0.596326E-01   0.573148E-01   0.548789E-01   0.524603E-01   0.499022E-01
   0.473534E-01   0.451742E-01   0.430275E-01   0.412479E-01   0.393950E-01
   0.377282E-01   0.358429E-01   0.343352E-01   0.326840E-01   0.309781E-01
   0.295035E-01   0.281990E-01   0.270414E-01   0.258781E-01   0.243743E-01
   0.234020E-01   0.223830E-01   0.216069E-01   0.205545E-01   0.197990E-01
   0.187942E-01   0.179895E-01   0.170621E-01   0.161707E-01   0.155238E-01
   0.148389E-01   0.143236E-01   0.136529E-01   0.127454E-01   0.122603E-01
   0.118526E-01   0.113865E-01   0.107352E-01   0.103230E-01   0.994341E-02
   0.948252E-02   0.919003E-02   0.899338E-02   0.874751E-02   0.779407E-02
   0.780461E-02   0.746836E-02   0.704561E-02   0.664974E-02   0.638067E-02
   0.627561E-02   0.608895E-02   0.567218E-02   0.537312E-02   0.545354E-02
   0.516806E-02   0.500433E-02   0.438119E-02   0.415010E-02   0.415910E-02
   0.418165E-02   0.397558E-02   0.384724E-02   0.388003E-02   0.354098E-02
   0.321449E-02   0.325167E-02   0.321836E-02   0.296567E-02   0.293741E-02
   0.287190E-02   0.291810E-02   0.283462E-02   0.255712E-02   0.239727E-02
   0.244195E-02   0.240792E-02   0.221202E-02   0.000000E+00   0.000000E+00
