#   filter_id=24 npt=211900    nu_min=0.4081901000E+04    dnu=0.2000000000E-02
   0.130252E-01   0.130268E-01   0.130285E-01   0.130298E-01   0.130309E-01
   0.130320E-01   0.130326E-01   0.130331E-01   0.130334E-01   0.130334E-01
   0.130335E-01   0.130331E-01   0.130326E-01   0.130320E-01   0.130310E-01
   0.130300E-01   0.130287E-01   0.130273E-01   0.130257E-01   0.130239E-01
   0.130220E-01   0.130197E-01   0.130173E-01   0.130149E-01   0.130121E-01
   0.130093E-01   0.130064E-01   0.130032E-01   0.130001E-01   0.129965E-01
   0.129930E-01   0.129892E-01   0.129852E-01   0.129812E-01   0.129769E-01
   0.129725E-01   0.129680E-01   0.129632E-01   0.129585E-01   0.129534E-01
   0.129483E-01   0.129432E-01   0.129377E-01   0.129323E-01   0.129267E-01
   0.129210E-01   0.129152E-01   0.129092E-01   0.129031E-01   0.128970E-01
   0.128907E-01   0.128843E-01   0.128778E-01   0.128712E-01   0.128644E-01
   0.128576E-01   0.128507E-01   0.128435E-01   0.128363E-01   0.128289E-01
   0.128213E-01   0.128138E-01   0.128059E-01   0.127979E-01   0.127899E-01
   0.127815E-01   0.127732E-01   0.127645E-01   0.127558E-01   0.127470E-01
   0.127379E-01   0.127289E-01   0.127197E-01   0.127104E-01   0.127011E-01
   0.126917E-01   0.126823E-01   0.126729E-01   0.126635E-01   0.126542E-01
   0.126452E-01   0.126362E-01   0.126274E-01   0.126190E-01   0.126106E-01
   0.126029E-01   0.125953E-01   0.125880E-01   0.125815E-01   0.125750E-01
   0.125695E-01   0.125642E-01   0.125594E-01   0.125556E-01   0.125518E-01
   0.125490E-01   0.125466E-01   0.125445E-01   0.125436E-01   0.125427E-01
   0.125426E-01   0.125430E-01   0.125453E-01   0.125493E-01   0.125534E-01
   0.125578E-01   0.125626E-01   0.125674E-01   0.125727E-01   0.125780E-01
   0.125834E-01   0.125890E-01   0.125945E-01   0.125998E-01   0.126052E-01
   0.126105E-01   0.126156E-01   0.126207E-01   0.126254E-01   0.126300E-01
   0.126345E-01   0.126384E-01   0.126423E-01   0.126457E-01   0.126488E-01
   0.126519E-01   0.126542E-01   0.126564E-01   0.126582E-01   0.126596E-01
   0.126610E-01   0.126615E-01   0.126620E-01   0.126621E-01   0.126618E-01
   0.126614E-01   0.126604E-01   0.126592E-01   0.126579E-01   0.126560E-01
   0.126542E-01   0.126519E-01   0.126494E-01   0.126469E-01   0.126439E-01
   0.126409E-01   0.126376E-01   0.126342E-01   0.126307E-01   0.126269E-01
   0.126231E-01   0.126191E-01   0.126150E-01   0.126108E-01   0.126064E-01
   0.126020E-01   0.125974E-01   0.125927E-01   0.125880E-01   0.125831E-01
   0.125781E-01   0.125731E-01   0.125680E-01   0.125628E-01   0.125576E-01
   0.125524E-01   0.125471E-01   0.125419E-01   0.125366E-01   0.125315E-01
   0.125265E-01   0.125216E-01   0.125169E-01   0.125123E-01   0.125080E-01
   0.125040E-01   0.125000E-01   0.124969E-01   0.124939E-01   0.124914E-01
   0.124894E-01   0.124875E-01   0.124870E-01   0.124865E-01   0.124867E-01
   0.124878E-01   0.124889E-01   0.124915E-01   0.124942E-01   0.124975E-01
   0.125018E-01   0.125061E-01   0.125115E-01   0.125172E-01   0.125232E-01
   0.125300E-01   0.125369E-01   0.125443E-01   0.125521E-01   0.125598E-01
   0.125680E-01   0.125763E-01   0.125846E-01   0.125929E-01   0.126013E-01
   0.126095E-01   0.126177E-01   0.126257E-01   0.126335E-01   0.126413E-01
   0.126485E-01   0.126557E-01   0.126626E-01   0.126689E-01   0.126753E-01
   0.126809E-01   0.126863E-01   0.126915E-01   0.126959E-01   0.127004E-01
   0.127042E-01   0.127077E-01   0.127110E-01   0.127135E-01   0.127160E-01
   0.127180E-01   0.127197E-01   0.127213E-01   0.127221E-01   0.127229E-01
   0.127233E-01   0.127232E-01   0.127232E-01   0.127227E-01   0.127221E-01
   0.127214E-01   0.127203E-01   0.127193E-01   0.127179E-01   0.127165E-01
   0.127150E-01   0.127134E-01   0.127118E-01   0.127101E-01   0.127084E-01
   0.127067E-01   0.127051E-01   0.127035E-01   0.127020E-01   0.127006E-01
   0.126992E-01   0.126981E-01   0.126970E-01   0.126961E-01   0.126953E-01
   0.126945E-01   0.126941E-01   0.126937E-01   0.126934E-01   0.126933E-01
   0.126933E-01   0.126935E-01   0.126938E-01   0.126940E-01   0.126944E-01
   0.126947E-01   0.126951E-01   0.126954E-01   0.126958E-01   0.126961E-01
   0.126964E-01   0.126966E-01   0.126968E-01   0.126969E-01   0.126968E-01
   0.126966E-01   0.126964E-01   0.126960E-01   0.126955E-01   0.126948E-01
   0.126941E-01   0.126932E-01   0.126922E-01   0.126913E-01   0.126901E-01
   0.126889E-01   0.126871E-01   0.126851E-01   0.126832E-01   0.126814E-01
   0.126797E-01   0.126782E-01   0.126770E-01   0.126759E-01   0.126754E-01
   0.126752E-01   0.126752E-01   0.126763E-01   0.126774E-01   0.126795E-01
   0.126823E-01   0.126851E-01   0.126898E-01   0.126944E-01   0.127001E-01
   0.127068E-01   0.127135E-01   0.127222E-01   0.127309E-01   0.127404E-01
   0.127510E-01   0.127616E-01   0.127735E-01   0.127857E-01   0.127983E-01
   0.128117E-01   0.128251E-01   0.128391E-01   0.128533E-01   0.128676E-01
   0.128822E-01   0.128968E-01   0.129114E-01   0.129261E-01   0.129407E-01
   0.129551E-01   0.129695E-01   0.129836E-01   0.129975E-01   0.130115E-01
   0.130247E-01   0.130379E-01   0.130507E-01   0.130631E-01   0.130755E-01
   0.130872E-01   0.130987E-01   0.131100E-01   0.131207E-01   0.131313E-01
   0.131413E-01   0.131511E-01   0.131607E-01   0.131696E-01   0.131786E-01
   0.131870E-01   0.131951E-01   0.132031E-01   0.132104E-01   0.132178E-01
   0.132247E-01   0.132313E-01   0.132378E-01   0.132438E-01   0.132497E-01
   0.132553E-01   0.132605E-01   0.132658E-01   0.132705E-01   0.132751E-01
   0.132795E-01   0.132836E-01   0.132876E-01   0.132912E-01   0.132947E-01
   0.132981E-01   0.133011E-01   0.133041E-01   0.133067E-01   0.133092E-01
   0.133116E-01   0.133136E-01   0.133156E-01   0.133173E-01   0.133188E-01
   0.133203E-01   0.133214E-01   0.133225E-01   0.133233E-01   0.133239E-01
   0.133245E-01   0.133247E-01   0.133248E-01   0.133247E-01   0.133244E-01
   0.133241E-01   0.133234E-01   0.133227E-01   0.133218E-01   0.133206E-01
   0.133194E-01   0.133178E-01   0.133161E-01   0.133144E-01   0.133122E-01
   0.133101E-01   0.133076E-01   0.133050E-01   0.133024E-01   0.132993E-01
   0.132962E-01   0.132928E-01   0.132892E-01   0.132856E-01   0.132815E-01
   0.132775E-01   0.132731E-01   0.132685E-01   0.132638E-01   0.132587E-01
   0.132535E-01   0.132481E-01   0.132423E-01   0.132365E-01   0.132302E-01
   0.132238E-01   0.132172E-01   0.132101E-01   0.132031E-01   0.131955E-01
   0.131878E-01   0.131800E-01   0.131716E-01   0.131632E-01   0.131545E-01
   0.131455E-01   0.131365E-01   0.131270E-01   0.131175E-01   0.131078E-01
   0.130979E-01   0.130880E-01   0.130779E-01   0.130677E-01   0.130576E-01
   0.130474E-01   0.130373E-01   0.130273E-01   0.130174E-01   0.130077E-01
   0.129984E-01   0.129891E-01   0.129804E-01   0.129720E-01   0.129639E-01
   0.129566E-01   0.129494E-01   0.129432E-01   0.129375E-01   0.129321E-01
   0.129281E-01   0.129241E-01   0.129212E-01   0.129191E-01   0.129170E-01
   0.129168E-01   0.129165E-01   0.129171E-01   0.129185E-01   0.129200E-01
   0.129228E-01   0.129258E-01   0.129292E-01   0.129332E-01   0.129372E-01
   0.129420E-01   0.129470E-01   0.129521E-01   0.129575E-01   0.129630E-01
   0.129690E-01   0.129751E-01   0.129811E-01   0.129869E-01   0.129927E-01
   0.129982E-01   0.130034E-01   0.130086E-01   0.130132E-01   0.130177E-01
   0.130217E-01   0.130253E-01   0.130289E-01   0.130314E-01   0.130338E-01
   0.130358E-01   0.130371E-01   0.130383E-01   0.130384E-01   0.130384E-01
   0.130379E-01   0.130366E-01   0.130352E-01   0.130328E-01   0.130300E-01
   0.130270E-01   0.130229E-01   0.130188E-01   0.130138E-01   0.130084E-01
   0.130028E-01   0.129960E-01   0.129893E-01   0.129819E-01   0.129741E-01
   0.129661E-01   0.129572E-01   0.129483E-01   0.129389E-01   0.129291E-01
   0.129193E-01   0.129089E-01   0.128985E-01   0.128879E-01   0.128771E-01
   0.128663E-01   0.128555E-01   0.128447E-01   0.128340E-01   0.128236E-01
   0.128131E-01   0.128032E-01   0.127936E-01   0.127841E-01   0.127756E-01
   0.127672E-01   0.127597E-01   0.127528E-01   0.127460E-01   0.127412E-01
   0.127363E-01   0.127326E-01   0.127298E-01   0.127271E-01   0.127267E-01
   0.127264E-01   0.127271E-01   0.127291E-01   0.127312E-01   0.127353E-01
   0.127398E-01   0.127448E-01   0.127514E-01   0.127579E-01   0.127656E-01
   0.127737E-01   0.127822E-01   0.127918E-01   0.128015E-01   0.128117E-01
   0.128223E-01   0.128330E-01   0.128440E-01   0.128551E-01   0.128663E-01
   0.128774E-01   0.128886E-01   0.128994E-01   0.129102E-01   0.129208E-01
   0.129309E-01   0.129411E-01   0.129504E-01   0.129596E-01   0.129683E-01
   0.129763E-01   0.129843E-01   0.129911E-01   0.129977E-01   0.130039E-01
   0.130088E-01   0.130138E-01   0.130176E-01   0.130208E-01   0.130238E-01
   0.130253E-01   0.130267E-01   0.130270E-01   0.130265E-01   0.130259E-01
   0.130235E-01   0.130211E-01   0.130177E-01   0.130133E-01   0.130089E-01
   0.130026E-01   0.129963E-01   0.129891E-01   0.129809E-01   0.129726E-01
   0.129628E-01   0.129527E-01   0.129422E-01   0.129306E-01   0.129189E-01
   0.129063E-01   0.128934E-01   0.128804E-01   0.128666E-01   0.128529E-01
   0.128390E-01   0.128250E-01   0.128111E-01   0.127976E-01   0.127841E-01
   0.127712E-01   0.127590E-01   0.127467E-01   0.127366E-01   0.127265E-01
   0.127178E-01   0.127109E-01   0.127039E-01   0.127002E-01   0.126969E-01
   0.126951E-01   0.126962E-01   0.126972E-01   0.127018E-01   0.127074E-01
   0.127141E-01   0.127242E-01   0.127343E-01   0.127472E-01   0.127613E-01
   0.127760E-01   0.127937E-01   0.128114E-01   0.128306E-01   0.128509E-01
   0.128714E-01   0.128935E-01   0.129157E-01   0.129384E-01   0.129617E-01
   0.129849E-01   0.130085E-01   0.130321E-01   0.130556E-01   0.130789E-01
   0.131023E-01   0.131251E-01   0.131478E-01   0.131702E-01   0.131919E-01
   0.132137E-01   0.132345E-01   0.132550E-01   0.132753E-01   0.132945E-01
   0.133138E-01   0.133322E-01   0.133501E-01   0.133678E-01   0.133840E-01
   0.134002E-01   0.134158E-01   0.134307E-01   0.134456E-01   0.134593E-01
   0.134730E-01   0.134862E-01   0.134987E-01   0.135112E-01   0.135228E-01
   0.135343E-01   0.135454E-01   0.135559E-01   0.135663E-01   0.135761E-01
   0.135856E-01   0.135949E-01   0.136036E-01   0.136123E-01   0.136205E-01
   0.136284E-01   0.136362E-01   0.136434E-01   0.136506E-01   0.136574E-01
   0.136639E-01   0.136704E-01   0.136763E-01   0.136823E-01   0.136879E-01
   0.136932E-01   0.136986E-01   0.137034E-01   0.137083E-01   0.137129E-01
   0.137172E-01   0.137215E-01   0.137256E-01   0.137296E-01   0.137334E-01
   0.137368E-01   0.137402E-01   0.137433E-01   0.137463E-01   0.137492E-01
   0.137517E-01   0.137543E-01   0.137566E-01   0.137588E-01   0.137610E-01
   0.137628E-01   0.137646E-01   0.137662E-01   0.137677E-01   0.137691E-01
   0.137702E-01   0.137713E-01   0.137722E-01   0.137729E-01   0.137736E-01
   0.137740E-01   0.137744E-01   0.137746E-01   0.137746E-01   0.137746E-01
   0.137743E-01   0.137739E-01   0.137735E-01   0.137727E-01   0.137720E-01
   0.137710E-01   0.137699E-01   0.137687E-01   0.137672E-01   0.137656E-01
   0.137639E-01   0.137620E-01   0.137600E-01   0.137577E-01   0.137553E-01
   0.137528E-01   0.137500E-01   0.137472E-01   0.137439E-01   0.137407E-01
   0.137372E-01   0.137332E-01   0.137293E-01   0.137250E-01   0.137207E-01
   0.137162E-01   0.137113E-01   0.137065E-01   0.137011E-01   0.136956E-01
   0.136899E-01   0.136836E-01   0.136773E-01   0.136706E-01   0.136636E-01
   0.136565E-01   0.136487E-01   0.136409E-01   0.136326E-01   0.136238E-01
   0.136151E-01   0.136054E-01   0.135956E-01   0.135853E-01   0.135744E-01
   0.135635E-01   0.135515E-01   0.135394E-01   0.135268E-01   0.135133E-01
   0.134998E-01   0.134851E-01   0.134701E-01   0.134548E-01   0.134382E-01
   0.134217E-01   0.134040E-01   0.133857E-01   0.133673E-01   0.133473E-01
   0.133273E-01   0.133062E-01   0.132844E-01   0.132626E-01   0.132390E-01
   0.132154E-01   0.131910E-01   0.131656E-01   0.131404E-01   0.131136E-01
   0.130868E-01   0.130595E-01   0.130314E-01   0.130034E-01   0.129747E-01
   0.129458E-01   0.129169E-01   0.128879E-01   0.128589E-01   0.128303E-01
   0.128019E-01   0.127738E-01   0.127468E-01   0.127200E-01   0.126946E-01
   0.126702E-01   0.126461E-01   0.126253E-01   0.126046E-01   0.125861E-01
   0.125699E-01   0.125537E-01   0.125426E-01   0.125317E-01   0.125233E-01
   0.125184E-01   0.125135E-01   0.125139E-01   0.125152E-01   0.125183E-01
   0.125258E-01   0.125333E-01   0.125450E-01   0.125582E-01   0.125724E-01
   0.125907E-01   0.126090E-01   0.126300E-01   0.126525E-01   0.126753E-01
   0.127011E-01   0.127269E-01   0.127538E-01   0.127818E-01   0.128099E-01
   0.128390E-01   0.128683E-01   0.128974E-01   0.129261E-01   0.129549E-01
   0.129833E-01   0.130117E-01   0.130397E-01   0.130672E-01   0.130947E-01
   0.131210E-01   0.131471E-01   0.131729E-01   0.131974E-01   0.132219E-01
   0.132452E-01   0.132679E-01   0.132904E-01   0.133112E-01   0.133321E-01
   0.133519E-01   0.133709E-01   0.133899E-01   0.134071E-01   0.134243E-01
   0.134407E-01   0.134561E-01   0.134716E-01   0.134856E-01   0.134994E-01
   0.135126E-01   0.135249E-01   0.135372E-01   0.135483E-01   0.135591E-01
   0.135696E-01   0.135791E-01   0.135886E-01   0.135972E-01   0.136054E-01
   0.136134E-01   0.136205E-01   0.136275E-01   0.136339E-01   0.136399E-01
   0.136457E-01   0.136507E-01   0.136556E-01   0.136600E-01   0.136639E-01
   0.136679E-01   0.136710E-01   0.136740E-01   0.136767E-01   0.136790E-01
   0.136813E-01   0.136828E-01   0.136841E-01   0.136852E-01   0.136857E-01
   0.136863E-01   0.136863E-01   0.136860E-01   0.136857E-01   0.136847E-01
   0.136836E-01   0.136822E-01   0.136806E-01   0.136788E-01   0.136765E-01
   0.136741E-01   0.136714E-01   0.136684E-01   0.136653E-01   0.136615E-01
   0.136578E-01   0.136537E-01   0.136492E-01   0.136446E-01   0.136394E-01
   0.136340E-01   0.136284E-01   0.136222E-01   0.136160E-01   0.136090E-01
   0.136018E-01   0.135944E-01   0.135862E-01   0.135780E-01   0.135689E-01
   0.135596E-01   0.135501E-01   0.135395E-01   0.135290E-01   0.135176E-01
   0.135058E-01   0.134938E-01   0.134806E-01   0.134674E-01   0.134535E-01
   0.134389E-01   0.134243E-01   0.134083E-01   0.133922E-01   0.133756E-01
   0.133582E-01   0.133407E-01   0.133221E-01   0.133033E-01   0.132841E-01
   0.132640E-01   0.132440E-01   0.132232E-01   0.132022E-01   0.131811E-01
   0.131593E-01   0.131376E-01   0.131157E-01   0.130938E-01   0.130719E-01
   0.130502E-01   0.130285E-01   0.130074E-01   0.129867E-01   0.129661E-01
   0.129471E-01   0.129281E-01   0.129103E-01   0.128938E-01   0.128773E-01
   0.128637E-01   0.128505E-01   0.128386E-01   0.128292E-01   0.128198E-01
   0.128138E-01   0.128086E-01   0.128045E-01   0.128036E-01   0.128027E-01
   0.128047E-01   0.128080E-01   0.128118E-01   0.128187E-01   0.128255E-01
   0.128342E-01   0.128440E-01   0.128539E-01   0.128659E-01   0.128779E-01
   0.128905E-01   0.129039E-01   0.129172E-01   0.129310E-01   0.129449E-01
   0.129587E-01   0.129724E-01   0.129861E-01   0.129991E-01   0.130121E-01
   0.130247E-01   0.130365E-01   0.130483E-01   0.130589E-01   0.130691E-01
   0.130790E-01   0.130875E-01   0.130960E-01   0.131032E-01   0.131098E-01
   0.131162E-01   0.131207E-01   0.131253E-01   0.131286E-01   0.131311E-01
   0.131335E-01   0.131338E-01   0.131340E-01   0.131334E-01   0.131315E-01
   0.131296E-01   0.131257E-01   0.131217E-01   0.131168E-01   0.131104E-01
   0.131039E-01   0.130973E-01   0.130917E-01   0.130856E-01   0.130779E-01
   0.130702E-01   0.130610E-01   0.130512E-01   0.130411E-01   0.130293E-01
   0.130174E-01   0.130043E-01   0.129904E-01   0.129765E-01   0.129606E-01
   0.129447E-01   0.129280E-01   0.129103E-01   0.128926E-01   0.128731E-01
   0.128535E-01   0.128334E-01   0.128123E-01   0.127913E-01   0.127690E-01
   0.127465E-01   0.127237E-01   0.127000E-01   0.126764E-01   0.126520E-01
   0.126272E-01   0.126023E-01   0.125768E-01   0.125513E-01   0.125254E-01
   0.124994E-01   0.124734E-01   0.124471E-01   0.124208E-01   0.123946E-01
   0.123684E-01   0.123422E-01   0.123163E-01   0.122905E-01   0.122649E-01
   0.122397E-01   0.122146E-01   0.121902E-01   0.121660E-01   0.121423E-01
   0.121193E-01   0.120964E-01   0.120747E-01   0.120534E-01   0.120325E-01
   0.120131E-01   0.119936E-01   0.119756E-01   0.119583E-01   0.119413E-01
   0.119263E-01   0.119114E-01   0.118980E-01   0.118857E-01   0.118734E-01
   0.118639E-01   0.118544E-01   0.118463E-01   0.118398E-01   0.118333E-01
   0.118297E-01   0.118264E-01   0.118243E-01   0.118243E-01   0.118242E-01
   0.118270E-01   0.118303E-01   0.118346E-01   0.118415E-01   0.118483E-01
   0.118577E-01   0.118681E-01   0.118791E-01   0.118932E-01   0.119073E-01
   0.119237E-01   0.119415E-01   0.119596E-01   0.119813E-01   0.120029E-01
   0.120265E-01   0.120518E-01   0.120773E-01   0.121060E-01   0.121349E-01
   0.121652E-01   0.121973E-01   0.122295E-01   0.122639E-01   0.122987E-01
   0.123343E-01   0.123712E-01   0.124083E-01   0.124464E-01   0.124848E-01
   0.125235E-01   0.125627E-01   0.126021E-01   0.126414E-01   0.126808E-01
   0.127203E-01   0.127592E-01   0.127982E-01   0.128366E-01   0.128746E-01
   0.129127E-01   0.129494E-01   0.129861E-01   0.130221E-01   0.130571E-01
   0.130923E-01   0.131257E-01   0.131590E-01   0.131916E-01   0.132229E-01
   0.132543E-01   0.132842E-01   0.133137E-01   0.133427E-01   0.133701E-01
   0.133976E-01   0.134238E-01   0.134493E-01   0.134747E-01   0.134984E-01
   0.135222E-01   0.135449E-01   0.135670E-01   0.135890E-01   0.136093E-01
   0.136296E-01   0.136492E-01   0.136681E-01   0.136869E-01   0.137044E-01
   0.137218E-01   0.137387E-01   0.137549E-01   0.137710E-01   0.137859E-01
   0.138005E-01   0.138148E-01   0.138281E-01   0.138414E-01   0.138539E-01
   0.138660E-01   0.138778E-01   0.138888E-01   0.138997E-01   0.139098E-01
   0.139196E-01   0.139292E-01   0.139378E-01   0.139464E-01   0.139544E-01
   0.139619E-01   0.139694E-01   0.139760E-01   0.139825E-01   0.139885E-01
   0.139938E-01   0.139991E-01   0.140035E-01   0.140078E-01   0.140117E-01
